ptn_id,ptn_name,kategori,kode_prodi,nama_prodi,jenjang,daya_tampung_2026,peminat_2025,rasio_keketatan,nilai_raport,estimasi_nilai_raport,jenis_portofolio
911,UNIVERSITAS CENDERAWASIH,Akademik,19111007,PEND. BIOLOGI,Sarjana,25,21,0.84,78,78,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111008,PEND. KIMIA,Sarjana,25,10,0.4,81,81,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111009,PEND. FISIKA,Sarjana,25,3,0.12,76,76,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111010,TEKNIK SIPIL,Sarjana,13,96,7.384615384615385,87,87,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111011,TEKNIK ELEKTRO,Sarjana,13,31,2.3846153846153846,82,82,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111012,PENDIDIKAN DOKTER,Sarjana,30,405,13.5,87,87,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111013,ILMU KEPERAWATAN,Sarjana,15,264,17.6,85,85,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111014,TEKNIK MESIN,Sarjana,13,24,1.8461538461538463,80,80,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111015,TEKNIK PERTAMBANGAN,Sarjana,13,137,10.538461538461538,89,89,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111016,ILMU KELAUTAN,Sarjana,10,10,1.0,75,75,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111017,FARMASI,Sarjana,13,266,20.46153846153846,94,94,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111018,SISTEM INFORMASI,Sarjana,13,123,9.461538461538462,84,84,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111019,TEKNIK GEOFISIKA,Sarjana,10,4,0.4,81,81,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111020,PERENCANAAN WILAYAH DAN KOTA/PLANOLOGI,Sarjana,13,21,1.6153846153846154,77,77,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111021,ILMU KEOLAHRAGAAN,Sarjana,37,2,0.05405405405405406,76,76,Olahraga
911,UNIVERSITAS CENDERAWASIH,Akademik,19111022,ILMU PERIKANAN,Sarjana,10,4,0.4,81,81,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111023,STATISTIKA,Sarjana,10,17,1.7,79,79,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111024,ILMU EKONOMI,Sarjana,62,48,0.7741935483870968,77,77,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111025,ILMU ADMINISTRASI NEGARA,Sarjana,20,43,2.15,79,79,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111026,ANTROPOLOGI SOSIAL,Sarjana,20,11,0.55,80,80,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111027,ILMU HUKUM,Sarjana,100,182,1.82,79,79,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111028,MANAJEMEN,Sarjana,62,179,2.8870967741935485,78,78,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111029,ILMU KESEJAHTERAAN SOSIAL,Sarjana,20,4,0.2,78,78,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111030,PEND. PANCASILA & KEWARGANEG.,Sarjana,25,17,0.68,77,77,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111031,AKUNTANSI,Sarjana,49,171,3.489795918367347,79,79,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111032,ILMU PEMERINTAHAN,Sarjana,20,50,2.5,81,81,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111033,BIMBINGAN KONSELING,Sarjana,25,26,1.04,80,80,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111035,PEND. GEOGRAFI,Sarjana,25,14,0.56,78,78,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111036,PEND. SEJARAH,Sarjana,25,9,0.36,77,77,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111037,PEND. BHS. SASTRA IND. & DAERAH,Sarjana,25,19,0.76,79,79,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111038,PEND. BAHASA INGGRIS,Sarjana,25,41,1.64,75,75,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111039,HUBUNGAN INTERNASIONAL,Sarjana,20,51,2.55,77,77,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111040,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,25,108,4.32,77,77,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111041,PENDIDKAN JASMANI KESEHATAN REKREASI,Sarjana,25,6,0.24,81,81,Olahraga
911,UNIVERSITAS CENDERAWASIH,Akademik,19111042,PG PAUD,Sarjana,25,11,0.44,76,76,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111043,ILMU PERPUSTAKAAN,Sarjana,20,4,0.2,75,75,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111044,MANAJEMEN ADMINISTRASI PERKANTORAN,Sarjana,20,76,3.8,82,82,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111045,MANAJEMEN PENDIDIKAN,Sarjana,25,6,0.24,79,79,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111046,PENDIDIKAN KEPELATIHAN OLAHRAGA,Sarjana,50,4,0.08,77,77,Olahraga
911,UNIVERSITAS CENDERAWASIH,Akademik,19111054,TEKNIK GEOLOGI,Sarjana,13,22,1.6923076923076923,82,82,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111055,TEKNOLOGI PANGAN,Sarjana,10,10,1.0,81,81,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111056,SOSIOLOGI,Sarjana,20,10,0.5,76,76,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111057,PSIKOLOGI,Sarjana,10,0,0.0,78,78,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19111058,PARIWISATA,Sarjana,13,0,0.0,82,82,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19113048,TEKNIK MINERAL,Diploma Tiga,9,0,0.0,77,77,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19113049,TEKNIK ELEKTRONIKA,Diploma Tiga,9,3,0.3333333333333333,79,79,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19113051,TEKNIK SIPIL,Diploma Tiga,10,2,0.2,75,75,Tidak Ada
911,UNIVERSITAS CENDERAWASIH,Akademik,19113053,TEKNIK MESIN,Diploma Tiga,9,1,0.1111111111111111,76,76,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121001,TEKNIK ELEKTRO,Sarjana,12,15,1.25,81,81,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121002,TEKNIK MESIN,Sarjana,12,13,1.0833333333333333,80,80,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121003,TEKNIK SIPIL,Sarjana,19,41,2.1578947368421053,82,82,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121004,ARSITEKTUR,Sarjana,10,14,1.4,77,77,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121005,KETEKNIKAN PERTANIAN,Sarjana,12,14,1.1666666666666667,75,75,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121006,AGRIBISNIS,Sarjana,16,20,1.25,76,76,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121007,AGROTEKNOLOGI,Sarjana,12,22,1.8333333333333333,76,76,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121008,PETERNAKAN,Sarjana,8,10,1.25,75,75,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121009,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,10,3,0.3,80,80,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121010,TEKNIK INFORMATIKA,Sarjana,27,91,3.3703703703703702,76,76,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121011,SISTEM INFORMASI,Sarjana,20,52,2.6,82,82,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121012,PENDIDIKAN MATEMATIKA,Sarjana,6,10,1.6666666666666667,82,82,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121013,PENDIDIKAN FISIKA,Sarjana,6,6,1.0,75,75,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121014,PENDIDIKAN KIMIA,Sarjana,6,8,1.3333333333333333,81,81,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121015,PENDIDIKAN KOMPUTER,Sarjana,15,28,1.8666666666666667,76,76,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121016,EKONOMI PEMBANGUNAN,Sarjana,16,11,0.6875,78,78,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121017,MANAJEMEN,Sarjana,43,115,2.6744186046511627,77,77,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121018,AKUNTANSI,Sarjana,24,67,2.7916666666666665,82,82,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121019,ILMU ADMINISTRASI NEGARA,Sarjana,40,95,2.375,79,79,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121020,"PENDIDIKAN JASMANI, KESEHATAN DAN REKREASI",Sarjana,28,5,0.17857142857142858,80,80,Olahraga
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121021,PENDIDIKAN BAHASA DAN SASTRA INDONESIA,Sarjana,20,17,0.85,81,81,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121022,PENDIDIKAN BAHASA INGGRIS,Sarjana,8,8,1.0,75,75,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121023,PENDIDIKAN GURU SEKOLAH DASAR,Sarjana,35,37,1.0571428571428572,78,78,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121024,PENDIDIKAN GURU PENDIDIKAN ANAK USIA DINI,Sarjana,10,6,0.6,76,76,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121025,ILMU HUKUM,Sarjana,43,84,1.9534883720930232,77,77,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121026,SASTRA INGGRIS,Sarjana,6,11,1.8333333333333333,80,80,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121027,PENDIDIKAN EKONOMI,Sarjana,16,10,0.625,78,78,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121028,PERENCANAAN WILAYAH DAN KOTA,Sarjana,10,9,0.9,77,77,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121029,TEKNIK SISTEM PERKAPALAN,Sarjana,6,2,0.3333333333333333,80,80,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121030,ILMU POLITIK,Sarjana,8,0,0.0,79,79,Tidak Ada
912,UNIVERSITAS MUSAMUS MERAUKE,Akademik,19121031,PEMBANGUNAN SOSIAL,Sarjana,6,0,0.0,79,79,Tidak Ada
913,ISBI TANAH PAPUA,Akademik,19131001,DESAIN KOMUNIKASI VISUAL,Sarjana,8,3,0.375,81,81,"Seni Rupa, Desain, dan Kriya"
913,ISBI TANAH PAPUA,Akademik,19131002,SENI RUPA MURNI,Sarjana,8,0,0.0,81,81,"Seni Rupa, Desain, dan Kriya"
913,ISBI TANAH PAPUA,Akademik,19131003,SENI KRIYA,Sarjana,8,0,0.0,76,76,"Seni Rupa, Desain, dan Kriya"
913,ISBI TANAH PAPUA,Akademik,19131004,SENI MUSIK,Sarjana,8,0,0.0,79,79,Musik
913,ISBI TANAH PAPUA,Akademik,19131005,SENI TARI,Sarjana,8,1,0.125,76,76,Tari
921,UNIVERSITAS PAPUA,Akademik,19211001,TEKNOLOGI HASIL PERTANIAN,Sarjana,18,5,0.2777777777777778,82,82,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211002,MANAJEMEN SUMBERDAYA PERAIRAN,Sarjana,18,4,0.2222222222222222,80,80,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211003,ILMU KELAUTAN,Sarjana,18,13,0.7222222222222222,79,79,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211004,MATEMATIKA,Sarjana,18,6,0.3333333333333333,75,75,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211005,FISIKA,Sarjana,18,2,0.1111111111111111,79,79,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211006,BIOLOGI,Sarjana,24,12,0.5,82,82,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211007,KIMIA,Sarjana,18,6,0.3333333333333333,77,77,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211008,AGRIBISNIS,Sarjana,18,18,1.0,75,75,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211009,AGROTEKNOLOGI,Sarjana,18,6,0.3333333333333333,78,78,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211010,PETERNAKAN,Sarjana,18,6,0.3333333333333333,77,77,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211011,KEHUTANAN,Sarjana,41,31,0.7560975609756098,79,79,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211012,TEKNIK INFORMATIKA,Sarjana,24,132,5.5,85,85,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211013,TEKNIK PERTAMBANGAN,Sarjana,20,75,3.75,79,79,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211014,TEKNIK ELEKTRO,Sarjana,18,9,0.5,79,79,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211015,PENDIDIKAN BIOLOGI,Sarjana,30,12,0.4,81,81,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211016,PENDIDIKAN MATEMATIKA,Sarjana,30,9,0.3,75,75,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211017,PENDIDIKAN KIMIA,Sarjana,30,5,0.16666666666666666,77,77,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211018,TEKNIK GEOLOGI,Sarjana,18,17,0.9444444444444444,80,80,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211019,PENDIDIKAN FISIKA,Sarjana,18,0,0.0,75,75,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211020,ILMU TANAH,Sarjana,18,3,0.16666666666666666,79,79,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211021,NUTRISI DAN TEKNOLOGI PAKAN TERNAK,Sarjana,18,0,0.0,76,76,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211022,TEKNIK PERTANIAN DAN BIOSISTEM,Sarjana,18,3,0.16666666666666666,79,79,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211023,TEKNIK SIPIL,Sarjana,18,66,3.6666666666666665,80,80,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211024,EKONOMI PEMBANGUNAN,Sarjana,27,22,0.8148148148148148,75,75,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211025,SASTRA INGGRIS,Sarjana,12,15,1.25,75,75,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211026,ANTROPOLOGI,Sarjana,12,7,0.5833333333333334,78,78,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211027,MANAJEMEN,Sarjana,27,94,3.4814814814814814,80,80,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211028,AKUNTANSI,Sarjana,27,84,3.111111111111111,81,81,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211029,SASTRA INDONESIA,Sarjana,12,11,0.9166666666666666,81,81,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211030,PENDIDIKAN BAHASA INGGRIS,Sarjana,30,11,0.36666666666666664,79,79,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211046,TEKNIK PERMINYAKAN,Sarjana,24,29,1.2083333333333333,75,75,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211047,PENDIDKAN GURU SEKOLAH DASAR,Sarjana,30,61,2.033333333333333,75,75,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211048,KONSERVASI HUTAN,Sarjana,18,3,0.16666666666666666,82,82,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211049,TEKNOLOGI HASIL HUTAN,Sarjana,18,1,0.05555555555555555,78,78,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211050,ILMU LINGKUNGAN,Sarjana,18,7,0.3888888888888889,76,76,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211051,AKUAKULTUR,Sarjana,12,0,0.0,78,78,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211052,PENDIDIKAN BAHASA INDONESIA,Sarjana,30,0,0.0,75,75,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19211053,KEWIRAUSAHAAN (KAMPUS KABUPATEN KAIMANA),Sarjana,18,0,0.0,79,79,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19213033,KESEHATAN HEWAN,Diploma Tiga,12,5,0.4166666666666667,75,75,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19213034,TEKNIK KOMPUTER,Diploma Tiga,18,12,0.6666666666666666,76,76,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19213035,EKOWISATA,Diploma Tiga,12,0,0.0,77,77,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19213037,TEKNIK LISTRIK,Diploma Tiga,12,0,0.0,78,78,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19213039,BUDIDAYA TANAMAN PANGAN,Diploma Tiga,15,1,0.06666666666666667,77,77,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19213041,KONSERVASI SUMBERDAYA HUTAN,Diploma Tiga,8,0,0.0,77,77,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19213043,BUDIDAYA PERIKANAN,Diploma Tiga,12,0,0.0,77,77,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19213044,BUDIDAYA TANAMAN PERKEBUNAN,Diploma Tiga,15,0,0.0,78,78,Tidak Ada
921,UNIVERSITAS PAPUA,Akademik,19213045,BUDIDAYA TERNAK,Diploma Tiga,12,1,0.08333333333333333,77,77,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212001,TEKNOLOGI REKAYASA KONSTRUKSI JALAN DAN JEMBATAN,Sarjana Terapan,56,53,0.9464285714285714,76,76,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212002,TEKNOLOGI REKAYASA KIMIA INDUSTRI,Sarjana Terapan,60,89,1.4833333333333334,77,77,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212003,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,30,32,1.0666666666666667,76,76,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212004,TEKNOLOGI REKAYASA JARINGAN TELEKOMUNIKASI,Sarjana Terapan,28,29,1.0357142857142858,79,79,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212005,TEKNOLOGI REKAYASA PEMBANGKIT ENERGI,Sarjana Terapan,24,50,2.0833333333333335,81,81,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212006,TEKNOLOGI REKAYASA INSTRUMENTASI DAN KONTROL,Sarjana Terapan,28,51,1.8214285714285714,80,80,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212007,TEKNIK INFORMATIKA,Sarjana Terapan,75,281,3.7466666666666666,76,76,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212008,TEKNOLOGI REKAYASA KOMPUTER JARINGAN,Sarjana Terapan,60,83,1.3833333333333333,75,75,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212009,TEKNOLOGI REKAYASA MULTIMEDIA,Sarjana Terapan,45,70,1.5555555555555556,80,80,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212010,TEKNOLOGI REKAYASA PENGELASAN DAN FABRIKASI,Sarjana Terapan,30,49,1.6333333333333333,78,78,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212011,TEKNOLOGI REKAYASA KONSTRUKSI BANGUNAN GEDUNG,Sarjana Terapan,42,36,0.8571428571428571,82,82,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212012,AKUNTANSI LEMBAGA KEUANGAN SYARIAH,Sarjana Terapan,45,105,2.3333333333333335,80,80,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212013,AKUNTANSI SEKTOR PUBLIK,Sarjana Terapan,45,82,1.8222222222222222,77,77,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212014,MANAJEMEN KEUANGAN SEKTOR PUBLIK,Sarjana Terapan,45,133,2.9555555555555557,78,78,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22212028,TEKNOLOGI REKAYASA MEKATRONIKA,Sarjana Terapan,28,23,0.8214285714285714,77,77,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213015,TEKNOLOGI INDUSTRI,Diploma Tiga,45,35,0.7777777777777778,76,76,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213016,TEKNOLOGI KONSTRUKSI BANGUNAN AIR,Diploma Tiga,14,1,0.07142857142857142,82,82,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213017,AKUNTANSI,Diploma Tiga,33,47,1.4242424242424243,76,76,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213018,TEKNOLOGI ELEKTRONIKA,Diploma Tiga,28,32,1.1428571428571428,77,77,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213019,TEKNOLOGI KONSTRUKSI JALAN DAN JEMBATAN,Diploma Tiga,14,7,0.5,76,76,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213020,TEKNOLOGI PENGOLAHAN MINYAK DAN GAS,Diploma Tiga,15,152,10.133333333333333,90,90,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213023,TEKNOLOGI MESIN,Diploma Tiga,45,117,2.6,80,80,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213024,TEKNOLOGI TELEKOMUNIKASI,Diploma Tiga,28,8,0.2857142857142857,77,77,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213025,ADMINISTRASI BISNIS,Diploma Tiga,33,74,2.242424242424242,77,77,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213026,TEKNOLOGI LISTRIK,Diploma Tiga,24,35,1.4583333333333333,79,79,Tidak Ada
221,POLITEKNIK NEGERI LHOKSEUMAWE,Vokasi,22213027,TEKNOLOGI KIMIA,Diploma Tiga,45,21,0.4666666666666667,75,75,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222001,TEKNIK PERANCANGAN JALAN DAN JEMBATAN,Sarjana Terapan,40,173,4.325,78,78,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222002,MANAJEMEN REKAYASA KONSTRUKSI GEDUNG,Sarjana Terapan,42,112,2.6666666666666665,77,77,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222003,TEKNIK REKAYASA PERANGKAT LUNAK,Sarjana Terapan,49,281,5.73469387755102,81,81,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222004,TEKNIK REKAYASA MULTIMEDIA GRAFIS,Sarjana Terapan,52,241,4.634615384615385,76,76,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222005,TEKNOLOGI REKAYASA JARINGAN TELEKOMUNIKASI,Sarjana Terapan,45,211,4.688888888888889,79,79,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222006,TEKNOLOGI REKAYASA PENGELASAN DAN FABRIKASI,Sarjana Terapan,23,85,3.6956521739130435,75,75,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222007,KEUANGAN DAN PERBANKAN SYARIAH,Sarjana Terapan,34,158,4.647058823529412,76,76,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222008,AKUNTANSI KEUANGAN PUBLIK,Sarjana Terapan,49,433,8.83673469387755,84,84,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222009,"MEETING, INCENTIVE, CONVENTION, EXHIBITION",Sarjana Terapan,40,128,3.2,81,81,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222010,MANAJEMEN BISNIS,Sarjana Terapan,55,621,11.290909090909091,89,89,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222022,TEKNOLOGI REKAYASA INSTALASI LISTRIK,Sarjana Terapan,21,83,3.9523809523809526,79,79,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222023,TEKNOLOGI REKAYASA ENERGI TERBARUKAN,Sarjana Terapan,23,70,3.0434782608695654,76,76,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222024,TEKNOLOGI REKAYASA OTOMASI,Sarjana Terapan,16,51,3.1875,80,80,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222025,TEKNOLOGI REKAYASA MANUFAKTUR,Sarjana Terapan,23,33,1.434782608695652,75,75,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22222026,TEKNOLOGI REKAYASA KIMIA INDUSTRI,Sarjana Terapan,21,90,4.285714285714286,77,77,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22223011,KEUANGAN DAN PERBANKAN,Diploma Tiga,90,355,3.9444444444444446,82,82,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22223012,TEKNIK KOMPUTER,Diploma Tiga,59,354,6.0,83,83,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22223013,TEKNIK LISTRIK,Diploma Tiga,42,233,5.5476190476190474,86,86,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22223014,TEKNIK KONVERSI ENERGI,Diploma Tiga,45,67,1.488888888888889,77,77,Tidak Ada
222,POLITEKNIK NEGERI MEDAN,Vokasi,22223015,MANAJEMEN INFORMATIKA,Diploma Tiga,68,265,3.8970588235294117,81,81,Tidak Ada
