id,univ,prodi,kode,jenjang,kelompok,rumpun_ilmu,prov,itk,keketatan_2025,rataan,point,passing_grade_est,pg_batas_bawah,pg_batas_atas,level,daya_tampung_2026,peminat_2025,mu1,mu2,mu3,mu4,mu5,mu6,mu7,pmu1,pmu2,pmu3,pmu4,pmu5,pmu6,pmu7,ukt1,ukt2,ukt3,ukt4,ukt5,ukt_min,ukt_max
02fa77d4-8b87-4b50-900c-4e51287fc5e2,UNIVERSITAS SAMUDRA,PENDIDIKAN KIMIA,11141006,S1,Saintek,Soshum-Pendidikan,Aceh,92.31,1.0833,472.70,467.30,470,465,475,D,12,13,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
03064407-7c56-49a4-8156-3fcda48eee5f,UNIVERSITAS TANJUNGPURA,ILMU DAN TEKNOLOGI PANGAN,15111025,S1,Saintek,Saintek-Pertanian,Kalimantan Barat,18.66,5.3600,537.70,532.30,535,530,540,C1,50,268,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
0308277d-2ac3-4a17-848f-bb3d94a3a134,UNIVERSITAS JAMBI,PEND. MATEMATIKA,11511002,S1,Saintek,Saintek-Sains,Jambi,43.95,2.2754,492.70,487.30,490,485,495,D,69,157,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
03245634-9901-4db5-8135-1a680a73e62a,UNIVERSITAS PENDIDIKAN GANESHA,ILMU HUKUM,16121042,S1,Soshum,Soshum-Hukum,Bali,40,2.5000,492.70,487.30,490,485,495,C2,156,390,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
0334d491-8d2d-45ab-99b1-b6f011da8965,UNIVERSITAS NEGERI PADANG,BIOLOGI (NK),11421004,S1,Saintek,Saintek-Sains,Sumatera Barat,33.52,2.9833,492.70,487.30,490,485,495,B3,60,179,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
033840aa-705d-4c05-a111-46ba8a81ac71,UNIVERSITAS AIRLANGGA,FISIOTERAPI,13812062,D4,Saintek,Saintek-Teknik,Jawa Timur,1.5,66.7222,712.70,707.30,710,705,715,A2,36,2402,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
03426a19-f76d-4626-8415-451402915522,POLITEKNIK NEGERI BALI,TEKNIK MESIN,26173018,D3,Saintek,Saintek-Teknik,Bali,38.03,2.6296,487.70,482.30,485,480,490,B2,81,213,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp15,568,603.00","Rp17,644,416.00","Rp20,758,137.00",500000.0,20758137.0
0345bc6a-5968-4b72-b001-398e4185f35c,UNIVERSITAS SEBELAS MARET,KEDOKTERAN,13531001,S1,Saintek,Saintek-Kesehatan,Jawa Tengah,2.86,35.0000,667.70,662.30,665,660,670,A1,72,2520,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp30,047,429.00","Rp34,053,752.00","Rp40,063,238.00",500000.0,40063238.0
03521440-370f-4d71-ba2f-ed7308c855c2,UNIVERSITAS NUSA CENDANA,PEND. ANAK USIA DINI,16311035,S1,Soshum,Soshum-Sosial,Nusa Tenggara Timur,20.2,4.9512,522.70,517.30,520,515,525,C3,41,203,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
036d2d3d-b163-4051-93f9-7f2ac907c85a,POLITEKNIK NEGERI UJUNG PANDANG,TEKNIK KONSTRUKSI SIPIL,27163014,D3,Saintek,Saintek-Teknik,Sulawesi Selatan,2.68,37.3500,662.70,657.30,660,655,665,B3,20,747,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,334,151.00","Rp16,245,371.00","Rp19,112,201.00",500000.0,19112201.0
0371c111-ccc6-4999-9412-eba7593cb922,POLITEKNIK PERKAPALAN NEGERI SURABAYA,TEKNIK PERANCANGAN DAN KONSTRUKSI KAPAL,24812008,D4,Saintek,Saintek-Teknik,Jawa Timur,14.88,6.7222,552.70,547.30,550,545,555,B3,54,363,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,529,022.00","Rp15,332,892.00","Rp18,038,696.00",500000.0,18038696.0
03976b54-723f-48e3-9933-1d5c2936716f,POLITEKNIK NEGERI KUPANG,TEKNIK MESIN,26413015,D3,Saintek,Saintek-Teknik,Nusa Tenggara Timur,16.96,5.8966,532.70,527.30,530,525,535,D,29,171,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,886,562.00","Rp16,871,437.00","Rp19,848,749.00",500000.0,19848749.0
03a3ff9a-9be4-444e-a6bf-cb84698d7799,POLITEKNIK NEGERI JAKARTA,TELEKOMUNIKASI,24213033,D3,Saintek,Saintek-Teknik,Jawa Barat,4.21,23.7708,632.70,627.30,630,625,635,B1,48,1141,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp15,177,039.00","Rp17,200,644.00","Rp20,236,052.00",500000.0,20236052.0
03c3a1c7-83e4-456a-a327-8329de665316,UNIVERSITAS SYIAH KUALA,PEMANFAATAN SUMBERDAYA PERIKANAN,11111031,S1,Saintek,Saintek-Pertanian,Aceh,53.16,1.8810,482.70,477.30,480,475,485,B3,42,79,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
03c8a58d-a6ab-4e39-858c-f98ce414116d,POLITEKNIK NEGERI MEDIA KREATIF,DESAIN GRAFIS,24223015,D3,Saintek,Saintek-Teknik,Jakarta Raya,16.67,6.0000,547.70,542.30,545,540,550,B1,80,480,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,699,810.00","Rp14,393,118.00","Rp16,933,080.00",500000.0,16933080.0
03cb2ea8-1a74-4694-a992-5c7d15aea669,UNIVERSITAS TANJUNGPURA,TEKNIK INDUSTRI,15111006,S1,Saintek,Saintek-Teknik,Kalimantan Barat,11.66,8.5800,567.70,562.30,565,560,570,B2,50,429,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
03d067b7-75bd-4756-899d-3f417849fdd9,UNIVERSITAS RIAU,PENDIDIKAN BAHASA JEPANG,11311047,S1,Soshum,Soshum-Sosial,Riau,25,4.0000,522.70,517.30,520,515,525,B3,32,128,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,15958800.0
03f60047-46d5-4281-95c2-11b77c01bcff,UNIVERSITAS NEGERI JAKARTA,DESAIN MODE,13232071,D4,Soshum,Soshum-Sosial,Jakarta Raya,2.3,43.4444,687.70,682.30,685,680,690,B3,18,782,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,738,925.00","Rp13,304,115.00","Rp15,651,900.00",500000.0,15651900.0
03fac612-254e-4c75-883a-bc724cc9fe61,UNIVERSITAS NEGERI MAKASSAR,TEKNIK KOMPUTER,17121027,S1,Saintek,Saintek-IT,Sulawesi Selatan,6.97,14.3500,597.70,592.30,595,590,600,A3,60,861,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
04385ae5-44f1-4418-a8c1-c78f4a2c1a7c,UNIVERSITAS MULAWARMAN,PENDIDIKAN JASMANI,15411053,S1,Saintek,Soshum-Pendidikan,Kalimantan Timur,32,3.1250,507.70,502.30,505,500,510,B3,32,100,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
0450e3a1-146c-4657-bde8-b61b0e6e4f01,"UPN """"VETERAN"""" YOGYAKARTA",AGRIBISNIS,13631010,S1,Saintek,Saintek-Pertanian,Yogyakarta,12.28,8.1429,567.70,562.30,565,560,570,C1,133,1083,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
04554bc9-16fd-412a-b3e2-f9e95fbfc75c,UNIVERSITAS NEGERI PADANG,TEKNIK SIPIL BANGUNAN GEDUNG,11423059,D3,Saintek,Saintek-Teknik,Sumatera Barat,3.78,26.4286,647.70,642.30,645,640,650,B2,28,740,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
0472f96e-6b87-4f81-821a-364e3b60b25b,UNIVERSITAS NEGERI MAKASSAR,TEKNIK SIPIL BANGUNAN GEDUNG,17122035,D4,Saintek,Saintek-Teknik,Sulawesi Selatan,9.88,10.1184,582.70,577.30,580,575,585,A3,76,769,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
04857d35-0b9b-4896-bec2-f6d1a7e763d1,POLITEKNIK NEGERI BANYUWANGI,MANAJEMEN KONSTRUKSI,24712017,D4,Saintek,Soshum-Ekonomi,Jawa Timur,66.67,1.5000,482.70,477.30,480,475,485,C2,12,18,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,17758823.0
04970e22-fecc-4083-b4a5-9f13a9f0928b,UNIVERSITAS SULTAN AGENG TIRTAYASA,TEKNIK INDUSTRI,13111003,S1,Saintek,Saintek-Teknik,Banten,10.15,9.8512,567.70,562.30,565,560,570,C1,121,1192,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
04a2e271-b6f0-4a4b-a055-ad35a5679506,UNIVERSITAS ANDALAS,MANAJEMEN (KAMPUS 2 PAYAKUMBUH),11411047,S1,Soshum,Soshum-Ekonomi,Sumatera Barat,20.89,4.7872,522.70,517.30,520,515,525,A3,47,225,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
04adb94a-c110-4a93-aca1-e28d907bc0d6,POLITEKNIK NEGERI JAKARTA,TEKNOLOGI REKAYASA CETAK DAN GRAFIS 3 DIMENSI,24212040,D4,Saintek,Saintek-Teknik,Jawa Barat,17.5,5.7143,537.70,532.30,535,530,540,A3,28,160,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp15,338,481.00","Rp17,383,612.00","Rp20,451,308.00",500000.0,20451308.0
04b64f1c-9438-4f90-8ddf-e0b99375c875,UNIVERSITAS INDONESIA,ANTROPOLOGI SOSIAL,13211043,S1,Soshum,Soshum-Sosial,Jakarta Raya,4.19,23.8750,637.70,632.30,635,630,640,A2,24,573,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
04be0591-cdde-4181-a16f-0087273e60bc,UNIVERSITAS HALUOLEO,PENDIDIKAN DOKTER,17511020,S1,Saintek,Saintek-Kesehatan,Sulawesi Tenggara,6.04,16.5625,617.70,612.30,615,610,620,A1,48,795,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp30,047,429.00","Rp34,053,752.00","Rp40,063,238.00",500000.0,40063238.0
04be2bca-90ca-4c8d-be53-b4cf8cb43e86,UNIVERSITAS SYIAH KUALA,PENDIDIKAN KESEJAHTERAAN KELUARGA,11111052,S1,Soshum,Soshum-Sosial,Aceh,15.47,6.4643,552.70,547.30,550,545,555,C1,56,362,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
04c60a34-bdb3-49e0-a09e-760bb1201fde,POLITEKNIK NEGERI PONTIANAK,AKUNTANSI SEKTOR PUBLIK (KAMPUS KAB.SUKAMARA),25152032,D4,Soshum,Soshum-Ekonomi,Kalimantan Barat,2700,0.0000,809.67,789.42,810,789,830,A1,27,0,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp15,994,952.00","Rp18,127,613.00","Rp21,326,603.00",500000.0,21326603.0
04dc3487-6e5d-4a6a-8c85-95f86451aa2b,POLITEKNIK NEGERI BALI,BISNIS DIGITAL,26172010,D4,Soshum,Saintek-IT,Bali,18.73,5.3382,537.70,532.30,535,530,540,C1,68,363,PBM,PU,PPU,PK,LBI,PM,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp16,019,035.00","Rp18,154,906.00","Rp21,358,713.00",500000.0,21358713.0
04ed3552-bfd3-4e49-9033-0af20f66f41d,UNIVERSITAS NEGERI GORONTALO,PENDIDIKAN BAHASA INGGRIS,17521043,S1,Soshum,Soshum-Pendidikan,Gorontalo,67.76,1.4757,472.70,467.30,470,465,475,C1,103,152,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
04f84c18-1a50-4fae-9b4a-81fb81861c49,UNIVERSITAS NEGERI YOGYAKARTA,PENDIDIKAN KEWARGANEGARAAN,13621032,S1,Soshum,Soshum-Sosial,Yogyakarta,8.3,12.0417,597.70,592.30,595,590,600,B2,24,289,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
05105f1c-ba6f-4b16-9150-fecfceeb374e,UNIVERSITAS SULTAN AGENG TIRTAYASA,PENDIDIKAN MATEMATIKA,13111011,S1,Saintek,Soshum-Pendidikan,Banten,74.41,1.3439,472.70,467.30,470,465,475,C3,157,211,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
05138d48-7b62-45a1-b348-dbb12bc9c4ab,UNIVERSITAS NEGERI MALANG,HUKUM,13731088,S1,Soshum,Soshum-Hukum,Jawa Timur,6.4,15.6190,617.70,612.30,615,610,620,B2,63,984,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,,,,,,500000.0,16726050.0
0514e4ae-fd9e-4d84-94dd-a92f09998069,UNIVERSITAS SEMBILAN BELAS NOVEMBER KOLAKA,SISTEM INFORMASI,17531002,S1,Saintek,Saintek-IT,Sulawesi Tenggara,82.95,1.2055,472.70,467.30,470,465,475,D,73,88,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
0544ad0c-032d-4ad7-a624-409920c37b03,UNIVERSITAS NEGERI MANADO,PSIKOLOGI,17221043,S1,Soshum,Saintek-Kesehatan,Sulawesi Utara,49.68,2.0128,492.70,487.30,490,485,495,C1,78,157,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
0547ecf1-c936-4944-9a13-eddc383ef727,POLITEKNIK PERTANIAN NEGERI SAMARINDA,REKAYASA KAYU,25612003,D4,Saintek,Saintek-Teknik,Kalimantan Timur,109.09,0.9167,472.70,467.30,470,465,475,D,12,11,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,136,864.00","Rp14,888,445.00","Rp17,515,818.00",500000.0,17515818.0
054f7901-f4bb-4d6b-852f-43a1eca8c054,UNIVERSITAS TIDAR,EKONOMI PEMBANGUNAN,13521010,S1,Soshum,Soshum-Ekonomi,Jawa Tengah,22.35,4.4750,522.70,517.30,520,515,525,C3,120,537,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
0598bfa4-dcef-4ee8-a011-7700a6686f9b,UNIVERSITAS PADJADJARAN,ANTROPOLOGI,13331041,S1,Soshum,Soshum-Sosial,Jawa Barat,3.31,30.2222,667.70,662.30,665,660,670,A2,18,544,PBM,PU,PPU,PK,LBI,LBE,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
059d2cf6-8184-429e-995e-7a4bbbfd2ddb,UNIVERSITAS NEGERI JAKARTA,PENDIDIKAN VOKASIONAL TEKNIK ELEKTRONIKA,13231014,S1,Saintek,Saintek-Teknik,Jakarta Raya,22.5,4.4444,522.70,517.30,520,515,525,B1,27,120,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,842,149.00","Rp15,687,769.00","Rp18,456,199.00",500000.0,18456199.0
05ae78eb-1f81-429e-956f-41026b359651,UNIVERSITAS JENDERAL SOEDIRMAN,PENDIDIKAN EKONOMI,13511037,S1,Soshum,Soshum-Pendidikan,Jawa Tengah,12.54,7.9750,552.70,547.30,550,545,555,A3,40,319,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
05b39072-539f-4a2c-8a09-37795e2097bf,UNIVERSITAS SULTAN AGENG TIRTAYASA,AKUNTANSI,13111026,S1,Soshum,Soshum-Ekonomi,Banten,19.16,5.2198,537.70,532.30,535,530,540,A1,182,950,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
05b60b4c-0d1f-41fb-8ada-33d0d63bd50c,UNIVERSITAS SULTAN AGENG TIRTAYASA,ILMU KEOLAHRAGAAN,13111018,S1,Saintek,Soshum-Pendidikan,Banten,45.83,2.1818,492.70,487.30,490,485,495,C3,44,96,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
05cc38a7-bdd1-4721-960e-9cb7833e0ef1,UNIVERSITAS LAMBUNG MANGKURAT,AGRIBISNIS,15311005,S1,Saintek,Saintek-Pertanian,Kalimantan Selatan,27.27,3.6667,507.70,502.30,505,500,510,B2,45,165,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
05d752f1-7267-4a69-9d2c-42e61e1a70e9,UNIVERSITAS TIMOR,PEND. BAHASA INGGRIS,16321013,S1,Soshum,Soshum-Sosial,Nusa Tenggara Timur,106.82,0.9362,472.70,467.30,470,465,475,D,94,88,PBM,PU,PPU,PK,LBE,LBI,PM,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
05d88c11-742d-465b-93af-82273217a1d8,UNIVERSITAS NEGERI MEDAN,PENDIDIKAN BIOLOGI,11221002,S1,Saintek,Soshum-Pendidikan,Sumatera Utara,29.33,3.4097,507.70,502.30,505,500,510,C1,144,491,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
05e679a6-6d8f-45c3-a79e-b12f3fe8d341,UNIVERSITAS SRIWIJAYA,ARSITEKTUR,11711020,S1,Saintek,Saintek-Teknik,Sumatera Selatan,13.79,7.2500,552.70,547.30,550,545,555,A3,44,319,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,854,013.00","Rp13,434,548.00","Rp15,805,350.00",500000.0,15805350.0
05efdea8-e94e-4c31-b216-babfac1976ae,UNIVERSITAS SYIAH KUALA,KEHUTANAN (PSDKU GAYO LUES),11111036,S1,Saintek,Saintek-Pertanian,Aceh,110.53,0.9048,472.70,467.30,470,465,475,C1,21,19,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
06089c31-1923-4447-9da6-3be2d63d570e,UNIVERSITAS LAMBUNG MANGKURAT,REKAYASA GEOLOGI,15311068,S1,Saintek,Saintek-Kebumian,Kalimantan Selatan,13.59,7.3571,552.70,547.30,550,545,555,B1,14,103,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
060b4c40-1b16-49c4-a307-6cbbca8893cb,POLITEKNIK NEGERI CILACAP,REKAYASA KEAMANAN SIBER,24532007,D4,Saintek,Saintek-Teknik,Jawa Tengah,17.97,5.5641,537.70,532.30,535,530,540,C2,39,217,PK,PU,PPU,PBM,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,472,959.00","Rp14,136,020.00","Rp16,630,612.00",500000.0,16630612.0
06213a2e-b058-4605-bf8e-8f39f0932eae,UNIVERSITAS BANGKA BELITUNG,TEKNIK PERTAMBANGAN,11811003,S1,Saintek,Saintek-Teknik,Kepulauan Bangka Belitung,11.07,9.0323,567.70,562.30,565,560,570,C3,31,280,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp13,727,062.00","Rp15,557,337.00","Rp18,302,749.00",500000.0,18302749.0
062afd83-8ebc-46e8-aff7-9aca559b14f2,UNIVERSITAS NEGERI SURABAYA,BISNIS DIGITAL,13831075,S1,Soshum,Saintek-IT,Jawa Timur,9.56,10.4581,582.70,577.30,580,575,585,B2,155,1621,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp12,544,538.00","Rp14,217,143.00","Rp16,726,050.00",500000.0,16726050.0
06329bbc-68f7-4653-86fc-c554055f4a15,UNIVERSITAS HALUOLEO,AKUTANSI,17511048,S1,Soshum,Soshum-Sosial,Sulawesi Tenggara,14.12,7.0833,552.70,547.30,550,545,555,C2,96,680,PBM,PU,PPU,PK,PM,LBI,LBE,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,623,838.00","Rp13,173,683.00","Rp15,498,450.00",500000.0,15498450.0
06456195-1d1b-4c79-8495-7ee7cab39d85,UNIVERSITAS NEGERI SURABAYA,TEKNIK INFORMATIKA,13831019,S1,Saintek,Saintek-IT,Jawa Timur,6.23,16.0471,617.70,612.30,615,610,620,A2,85,1364,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp14,647,762.00","Rp16,600,797.00","Rp19,530,349.00",500000.0,19530349.0
06468594-5426-4e69-a426-ce42ef9a9b93,UNIVERSITAS RIAU,STATISTIKA,11311030,S1,Saintek,Saintek-Sains,Riau,17.91,5.5833,537.70,532.30,535,530,540,B2,36,201,PK,PU,PPU,PBM,PM,LBE,LBI,0.18,0.15,0.15,0.12,0.2,0.15,0.05,"Rp500,000.00","Rp1,000,000.00","Rp11,969,100.00","Rp13,564,980.00","Rp15,958,800.00",500000.0,15958800.0
